    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
9425    64.97      4.14777e+07      127       0.00940821              N/A     22.68s 59
9426    65.15          2090.57      127       0.00940821              N/A     22.23s 59
9427    63.34      2.80851e+11      127       0.00940821              N/A     20.03s 59
9428    64.03      1.93642e+10      127       0.00940821              N/A     21.34s 59
9429    66.22      1.92705e+10      127       0.00940821              N/A     17.55s 59
9430    66.47      2.02833e+10      127       0.00940821              N/A     18.30s 59
9431    66.77          15694.3      127       0.00940821              N/A     18.04s 59
9432    67.31          2663.96      127       0.00940821              N/A     18.08s 59
9433    64.25          6046.15      127       0.00940821              N/A     14.66s 60
9434    66.65      2.01244e+07      127       0.00940821              N/A     12.46s 60
9435    66.31      5.30036e+06      127       0.00940821              N/A     12.79s 60
9436    64.77      3.43607e+07      127       0.00940821              N/A     12.50s 60
9437    65.08      1.00789e+07      127       0.00940821              N/A     12.62s 60
9438    67.91      8.48234e+07      127       0.00940821              N/A      9.89s 60
9439    62.92      1.92753e+10      127       0.00940821              N/A     11.64s 59
9440    65.19          3704.66      127       0.00940821              N/A      7.30s 59
9441    63.47          5555.04      127       0.00940821              N/A      6.68s 59
9442    62.76      5.02228e+06      127       0.00940821              N/A      6.51s 59
9443    62.73      1.03045e+07      127       0.00940821              N/A      5.68s 59
9444    67.28      7.43486e+13      127       0.00940821              N/A      5.29s 59
9445    65.81      4.99087e+06      127       0.00940821              N/A      3.83s 59
9446    64.05      1.92301e+10      127       0.00940821              N/A      2.86s 59
9447    66.65      1.84125e+10      127       0.00940821              N/A      1.92s 59
9448    66.98      6.01069e+06      127       0.00940821              N/A      0.86s 59
9449    65.88      1.92705e+10      127       0.00940821              N/A      0.00s 59
9450    62.82      9.89655e+06      127       0.00940821              N/A     41.14s 59
9451    63.64          2669.25      125       0.00941272              N/A     47.04s 59
9452    65.33      4.80321e+06      125       0.00941272              N/A     37.11s 59
9453    63.46      1.13622e+08      125       0.00941272              N/A     40.91s 59
9454    65.21           160145      125       0.00941272              N/A     48.28s 59
9455    62.45      1.03168e+07      125       0.00941272              N/A     43.63s 59
9456    65.08      1.84116e+10      125       0.00941272              N/A     46.21s 59
9457    64.64          6151.47      125       0.00941272              N/A     37.31s 59
9458    65.95       2.9014e+06      125       0.00941272              N/A     37.71s 59
9459    65.82      1.92159e+10      125       0.00941272              N/A     39.34s 59
9460    63.84      6.26892e+06      125       0.00941272              N/A     40.77s 59
9461    66.69      1.84065e+10      125       0.00941272              N/A     38.25s 59
9462    63.94      1.93642e+10      125       0.00941272              N/A     34.43s 59
9463    63.35      1.92753e+10      125       0.00941272              N/A     37.57s 59
9464    68.96          1336.75      125       0.00941272              N/A     28.94s 59
9465    63.29          2584.42      125       0.00941272              N/A     35.48s 59
9466    64.68          1617.27      125       0.00941272              N/A     32.26s 59
9467    63.07          4507.85      125       0.00941272              N/A     30.51s 59
9468    65.58      4.82603e+06      125       0.00941272              N/A     34.59s 59
9469    66.46      1.08545e+21      125       0.00941272              N/A     28.40s 59
9470    67.11      4.80435e+06      125       0.00941272              N/A     31.89s 58
9471    63.81            21115      125       0.00941272              N/A     23.11s 58
9472    64.45          23152.3      125       0.00941272              N/A     24.73s 58
9473    62.13      1.93642e+10      125       0.00941272              N/A     26.53s 58
9474    60.95      2.02833e+10      125       0.00941272              N/A     21.54s 58
9475    66.58      4.80642e+06      125       0.00941272              N/A     25.62s 58
9476    65.95      1.84065e+10      125       0.00941272              N/A     18.61s 58
9477    66.59           246733      125       0.00941272              N/A     22.53s 58
9478    65.68      2.02836e+10      125       0.00941272              N/A     18.66s 58
9479    63.13      1.84065e+10      125       0.00941272              N/A     22.08s 58
9480    64.15          53.3441      125       0.00941272              N/A     17.97s 58
9481    65.45      2.01119e+10      125       0.00941272              N/A     17.41s 59
9482    61.89          7305.26      125       0.00941272              N/A     17.87s 59
9483    64.81      1.25137e+07      125       0.00941272              N/A     12.38s 59
9484    66.40      1.92705e+10      125       0.00941272              N/A     14.03s 59
9485    65.33          2828.35      125       0.00941272              N/A     10.85s 59
9486    64.64      1.00773e+07      125       0.00941272              N/A     13.09s 59
9487    63.85      1.92818e+10      125       0.00941272              N/A      9.21s 59
9488    64.48          26115.1      125       0.00941272              N/A      8.28s 59
9489    65.68      1.84167e+10      125       0.00941272              N/A      8.89s 59
9490    66.84           151085      125       0.00941272              N/A      8.80s 59
9491    63.51          2659.26      125       0.00941272              N/A      8.37s 59
9492    67.03      1.03196e+07      125       0.00941272              N/A      6.40s 59
9493    66.92      2.02884e+10      125       0.00941272              N/A      5.85s 59
9494    63.89      1.93822e+10      125       0.00941272              N/A      4.24s 59
9495    66.25           4630.1      125       0.00941272              N/A      4.29s 59
9496    65.86      3.68131e+10      125       0.00941272              N/A      2.95s 59
9497    65.30      5.00714e+06      125       0.00941272              N/A      1.74s 59
9498    63.70            53113      125       0.00941272              N/A      1.24s 59
9499    66.93      1.92705e+10      125       0.00941272              N/A      0.00s 59
9500    64.70          5289.23      125       0.00941272              N/A     46.07s 59
9501    65.18      1.44692e+06      125       0.00941272              N/A     48.98s 59
9502    68.02      1.51396e+06      125       0.00941272              N/A     47.35s 59
9503    67.49       3.6942e+09      125       0.00941272              N/A     47.58s 59
9504    65.46      1.92159e+10      125       0.00941272              N/A     42.96s 59
9505    66.85           292.49      125       0.00941272              N/A     50.44s 59
9506    65.85      1.95401e+10      125       0.00941272              N/A     41.17s 59
9507    65.24      1.92209e+10      125       0.00941272              N/A     31.93s 59
9508    65.84      6.12576e+06      125       0.00941272              N/A     39.98s 59
9509    64.23      8.59609e+13      125       0.00941272              N/A     42.09s 59
9510    66.48      5.03289e+06      125       0.00941272              N/A     40.96s 59
9511    63.05      1.93872e+10      125       0.00941272              N/A     29.81s 59
9512    61.91       4.9866e+06      125       0.00941272              N/A     32.48s 59
