    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
3078    88.08          0.19351       87       0.00778191              N/A      1.53m
3079    86.42          0.18821       87       0.00778191              N/A      1.68m
3080    86.11         0.264671       87       0.00778191              N/A      1.27m
3081    86.56         0.211436       87       0.00778191              N/A      1.24m
3082    85.50          0.16773       87       0.00778191              N/A      1.25m
3083    86.84         0.148698       87       0.00778191              N/A      1.36m
3084    84.01         0.320344       87       0.00778191              N/A      1.16m
3085    85.81         0.135878       87       0.00778191              N/A      1.21m
3086    83.48        0.0918089       87       0.00778191              N/A      1.15m
3087    88.29         0.144169       87       0.00778191              N/A      1.34m
3088    86.86         0.154473       87       0.00778191              N/A      1.20m
3089    85.56         0.121148       87       0.00778191              N/A      1.21m
3090    88.92         0.270893       87       0.00778191              N/A      1.23m
3091    86.73        0.0945605       87       0.00778191              N/A      1.10m
3092    88.28         0.266323       87       0.00778191              N/A      1.47m
3093    88.44          5.15802       87       0.00778191              N/A      1.15m
3094    85.22         0.162551       87       0.00778191              N/A      1.15m
3095    84.75         0.150919       87       0.00778191              N/A      1.28m
3096    87.17        0.0981569       87       0.00778191              N/A      1.11m
3097    85.25          0.10138       87       0.00778191              N/A      1.14m
3098    87.09         0.114962       87       0.00778191              N/A      1.14m
3099    84.07         0.216774       87       0.00778191              N/A      1.08m
3100    86.10         0.284701       87       0.00778191              N/A      1.07m
3101    87.72         0.101413       87       0.00778191              N/A      1.06m
3102    86.36          118.678       87       0.00778191              N/A      1.09m
3103    86.81        0.0900193       87       0.00778191              N/A      1.03m
3104    87.00         0.149838       87       0.00778191              N/A      1.08m
3105    87.10         0.847496       87       0.00778191              N/A      1.06m
3106    88.45          0.11388       87       0.00778191              N/A      1.09m
3107    87.38        0.0733038       87       0.00778191              N/A      1.19m
3108    86.80         0.134114       87       0.00778191              N/A      1.02m
3109    86.85         0.290906       87       0.00778191              N/A      1.00m
3110    89.21         0.163358       87       0.00778191              N/A      1.07m
3111    86.26          3.74029       87       0.00778191              N/A      1.03m
3112    87.69         0.229956       87       0.00778191              N/A      1.01m
3113    86.29         0.245143       87       0.00778191              N/A     56.92s
3114    87.75        0.0892497       87       0.00778191              N/A      1.06m
3115    88.28         0.123313       87       0.00778191              N/A      1.18m
3116    85.21         0.109116       87       0.00778191              N/A      1.02m
3117    86.12        0.0909479       87       0.00778191              N/A      1.03m
3118    87.02         0.166522       87       0.00778191              N/A     59.59s
3119    87.82         0.188969       87       0.00778191              N/A      1.10m
3120    88.69         0.288172       87       0.00778191              N/A      1.05m
3121    85.93          0.92439       87       0.00778191              N/A     58.50s
3122    85.56         0.587094       87       0.00778191              N/A     57.30s
3123    84.75         0.330742       87       0.00778191              N/A     53.15s
3124    87.44        0.0689716       87       0.00778191              N/A      1.08m
3125    84.33          0.61631       87       0.00778191              N/A     57.13s
3126    86.63           0.4896       87       0.00778191              N/A     56.87s
3127    87.52         0.210004       87       0.00778191              N/A      1.13m
3128    87.79          0.11411       87       0.00778191              N/A     51.73s
3129    86.14         0.175268       87       0.00778191              N/A     54.48s
